bucket,row_idx,dosage_form,all_excipients_in_formulation,target_excipient_unii,target_excipient_name,assigned_role,confidence,n_candidates,n_samples_backing_prior,your_verdict_correct_y_n
HIGH_CONF,340,"CAPSULE, LIQUID FILLED","GLYCERIN; TITANIUM DIOXIDE; WATER; HEMATITE; FERRIC OXIDE YELLOW; ALCOHOL; BUTYLATED HYDROXYTOLUENE; MEDIUM-CHAIN TRIGLYCERIDES; GELATIN, UNSPECIFIED; FERROSOFERRIC OXIDE",3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,383,SUSPENSION,ALCOHOL; DOCUSATE SODIUM; FD&C RED NO. 40; FD&C YELLOW NO. 6; MAGNESIUM ALUMINUM SILICATE; MENTHOL; METHYLPARABEN; PROPYLENE GLYCOL; PROPYLPARABEN; SACCHARIN SODIUM; SODIUM ALGINATE; SUCROSE; WATER,3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,538,LIQUID,PEG-40 SORBITAN DIISOSTEARATE; GLYCERIN; ALCOHOL; SACCHARIN SODIUM; FD&C BLUE NO. 1; WATER,3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,653,SOLUTION,"ASCORBIC ACID; Anhydrous Citric Acid; D&C YELLOW NO. 10; EDETATE DISODIUM; ALCOHOL; FD&C BLUE NO. 1; FD&C RED NO. 40; GLYCERIN; METHYLPARABEN; WATER; SODIUM BENZOATE; SODIUM CITRATE, UNSPECIFIED FORM; SUCRALOSE; SUCROSE",3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,658,SUSPENSION,ALCOHOL; METHYLPARABEN; SODIUM BENZOATE; Anhydrous Citric Acid; FD&C RED NO. 40; FD&C YELLOW NO. 6; GLYCERIN; MICROCRYSTALLINE CELLULOSE; polysorbate 80; WATER; SACCHARIN SODIUM; CARBOXYMETHYLCELLULOSE SODIUM; Trisodium Citrate Dihydrate; SORBITOL SOLUTION,3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,771,SOLUTION,ALCOHOL; CITRIC ACID MONOHYDRATE; EDETATE DISODIUM; FRUCTOSE; HYDROCHLORIC ACID; MALTOL; PEPPERMINT OIL; polysorbate 80; PROPYLENE GLYCOL; SACCHARIN SODIUM; SODIUM BENZOATE; WATER,3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,850,SOLUTION,ALCOHOL; CITRIC ACID MONOHYDRATE; EDETATE DISODIUM; METHYLPARABEN; PROPYLENE GLYCOL; PROPYLPARABEN; SACCHARIN SODIUM; SORBITOL; WATER,3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,862,SUSPENSION,ALCOHOL; CARBOXYMETHYLCELLULOSE SODIUM; Anhydrous Citric Acid; SILICON DIOXIDE; FD&C RED NO. 40; GLYCERIN; METHYLPARABEN; MICROCRYSTALLINE CELLULOSE; polysorbate 80; WATER; SACCHARIN SODIUM; SODIUM BENZOATE; SORBITOL,3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,882,SUSPENSION,ALCOHOL; CARBOXYMETHYLCELLULOSE SODIUM; Anhydrous Citric Acid; GLYCERIN; MAGNESIUM ALUMINUM SILICATE; POLYSORBATE 40; WATER; SODIUM BENZOATE; SUCROSE; VANILLIN; FD&C YELLOW NO. 6,3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,922,SUSPENSION,CITRIC ACID MONOHYDRATE; SODIUM BENZOATE; MICROCRYSTALLINE CELLULOSE; METHYLPARABEN; CARBOXYMETHYLCELLULOSE SODIUM; FD&C RED NO. 40; SACCHARIN SODIUM; GLYCERIN; ALCOHOL; polysorbate 80; WATER; SORBITOL,3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,1029,SOLUTION,polysorbate 80; SOYBEAN PHOSPHATIDYLCHOLINE; PROPYLENE GLYCOL; SUNFLOWER OIL MONO/DIGLYCERIDES; SOY ACID; ALCOHOL; ASCORBYL PALMITATE; TOCOPHEROL,3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,1067,RINSE,WATER; ALCOHOL; GLYCERIN; PEG-40 SORBITAN DIISOSTEARATE; SACCHARIN SODIUM; FD&C BLUE NO. 1,3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,1128,SOLUTION,ALCOHOL; D&C YELLOW NO. 10; EDETATE DISODIUM; GLYCERIN; METHYLPARABEN; PROPYLENE GLYCOL; SACCHARIN SODIUM; SORBITOL; SUCROSE; WATER,3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,1292,SOLUTION,CHERRY; BENZOIC ACID; ALCOHOL; Anhydrous Citric Acid; EDETATE DISODIUM; GLYCERIN; PROPYLENE GLYCOL; WATER; SACCHARIN SODIUM; SUCROSE; FD&C RED NO. 40,3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,1311,SOLUTION,"ALCOHOL; Anhydrous Citric Acid; WATER; SODIUM BENZOATE; Sodium Hydroxide; SODIUM CITRATE, UNSPECIFIED FORM; SUCROSE",3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,1333,SOLUTION,"polysorbate 80; ASCORBYL PALMITATE; ALCOHOL; WATER; SUNFLOWER OIL MONO/DIGLYCERIDES; LYSOPHOSPHATIDYLCHOLINE, SOYBEAN; SOYBEAN PHOSPHATIDYLCHOLINE; PROPYLENE GLYCOL",3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,1434,SOLUTION,ALCOHOL; GLYCERIN; METHYLPARABEN; PROPYLPARABEN; WATER; Trisodium Citrate Dihydrate; SORBITOL,3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,1442,SYRUP,"SUCROSE; ALCOHOL; SORBIC ACID; SODIUM CITRATE, UNSPECIFIED FORM; Anhydrous Citric Acid; D&C YELLOW NO. 10; WATER",3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,1574,SOLUTION,"PROPYLENE GLYCOL; PROPYLPARABEN; WATER; SACCHARIN SODIUM; SODIUM BENZOATE; SODIUM CITRATE, UNSPECIFIED FORM; SUCROSE; ALCOHOL; ASCORBIC ACID; CITRIC ACID MONOHYDRATE; D&C YELLOW NO. 10; FD&C YELLOW NO. 6; MENTHOL; METHYLPARABEN",3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
HIGH_CONF,1589,SOLUTION,PROPYLPARABEN; WATER; SODIUM CHLORIDE; ALCOHOL; METHYLPARABEN; Anhydrous Citric Acid; SORBITOL SOLUTION,3K9958V90M,ALCOHOL,preservative,0.9432,1,0,
RANDOM,4213,TABLET,"COPOVIDONE; TALC; HYPROMELLOSE, UNSPECIFIED; CROSPOVIDONE; SILICON DIOXIDE; TITANIUM DIOXIDE; POLYETHYLENE GLYCOL, UNSPECIFIED; POLOXAMER 407; MANNITOL; MAGNESIUM STEARATE; HYDROXYPROPYL CELLULOSE (1200000 MW)",3NXW29V3WO,HYDROXYPROPYL METHYLCELLULOSE,solubilizing_agent,0.0021,6,0,
RANDOM,9363,CAPSULE,"COPOVIDONE K25-31; POLOXAMER 188; MICROCRYSTALLINE CELLULOSE; SUCCINIC ACID; CROSPOVIDONE; SILICON DIOXIDE; MAGNESIUM STEARATE; GELATIN, UNSPECIFIED; TITANIUM DIOXIDE; HEMATITE; FERRIC OXIDE YELLOW; FERROSOFERRIC OXIDE; SHELLAC; PROPYLENE GLYCOL",D9C330MD8B,COPOVIDONE,granulation_aid,0.0,1,0,
RANDOM,5760,"TABLET, FILM COATED","CARNAUBA WAX; D&C YELLOW NO. 10; FD&C BLUE NO. 1; FD&C RED NO. 40; ALUMINUM OXIDE; HYDROXYPROPYL CELLULOSE; HYPROMELLOSE; STARCH, CORN; CELLULOSE, MICROCRYSTALLINE; POLYETHYLENE GLYCOL; POVIDONE; SILICON DIOXIDE; TITANIUM DIOXIDE; polysorbate 80; FD&C BLUE NO. 2",OP1R32D61U,CELLULOSE,disintegrant,0.001,3,0,
RANDOM,1079,"TABLET, FILM COATED, EXTENDED RELEASE","HYDROGENATED COTTONSEED OIL; MAGNESIUM STEARATE; POLYETHYLENE GLYCOL, UNSPECIFIED; POLYVINYL ALCOHOL, UNSPECIFIED; SILICON DIOXIDE; TALC; TITANIUM DIOXIDE; FD&C BLUE NO. 1; FD&C BLUE NO. 2; D&C YELLOW NO. 10; FD&C YELLOW NO. 6",532B59J990,POLYVINYL ALCOHOL,stabilizing_agent,0.3357,2,0,
RANDOM,2145,SOLUTION,GLYCERIN; MALTITOL; METHYLPARABEN; PROPYLPARABEN; WATER; SODIUM ACETATE; Acetic Acid; SACCHARIN SODIUM,PDC6A3C0OX,GLYCERIN,preservative,0.2963,3,0,
RANDOM,5921,"TABLET, FILM COATED","LACTOSE MONOHYDRATE; MICROCRYSTALLINE CELLULOSE; MAGNESIUM STEARATE; HYPROMELLOSE, UNSPECIFIED; TITANIUM DIOXIDE; POLYETHYLENE GLYCOL, UNSPECIFIED; polysorbate 80; WATER; FERRIC OXIDE YELLOW; FD&C YELLOW NO. 6; SODIUM STARCH GLYCOLATE TYPE A POTATO; STARCH, CORN; HEMATITE",EWQ57Q8I5X,LACTOSE MONOHYDRATE,filler,0.4515,2,0,
RANDOM,7739,TABLET,"CROSPOVIDONE; HYPROMELLOSE, UNSPECIFIED; LACTOSE MONOHYDRATE; MAGNESIUM STEARATE; POLYETHYLENE GLYCOL, UNSPECIFIED; POLYVINYL ALCOHOL, UNSPECIFIED; STARCH, CORN; TALC; TITANIUM DIOXIDE; FERRIC OXIDE YELLOW",532B59J990,POLYVINYL ALCOHOL,stabilizing_agent,0.6714,1,0,
RANDOM,2440,"TABLET, FILM COATED","MICROCRYSTALLINE CELLULOSE; LACTOSE MONOHYDRATE; STARCH, CORN; MAGNESIUM STEARATE; SILICON DIOXIDE; HYDROXYPROPYL CELLULOSE (1600000 WAMW); HYPROMELLOSE, UNSPECIFIED; TITANIUM DIOXIDE; D&C YELLOW NO. 10; FD&C BLUE NO. 1",O8232NY3SJ,STARCH,disintegrant,0.0013,4,0,
RANDOM,8071,SOLUTION,PROPYLENE GLYCOL; SORBITOL; GLYCERIN; METHYLPARABEN; PROPYLPARABEN; SUCROSE; FD&C RED NO. 40; CITRIC ACID MONOHYDRATE; WATER,6DC9Q167V3,PROPYLENE GLYCOL,preservative,0.0208,3,0,
RANDOM,6018,"TABLET, FILM COATED","ALUMINUM OXIDE; CELLULOSE, MICROCRYSTALLINE; CROSCARMELLOSE SODIUM; D&C YELLOW NO. 10; LACTOSE MONOHYDRATE; LECITHIN, SOYBEAN; POLYVINYL ALCOHOL; POVIDONE K30; SILICON DIOXIDE; SODIUM LAURYL SULFATE; SODIUM STEARYL FUMARATE; STARCH, CORN; TALC; TITANIUM DIOXIDE; XANTHAN GUM",368GB5141J,SODIUM LAURYL SULFATE,surfactant,0.5818,1,0,
RANDOM,1008,"CAPSULE, COATED PELLETS",CELLULOSE ACETATE; HYPROMELLOSES; GELATIN; POVIDONE; SODIUM LAURYL SULFATE; SUCROSE; TALC; TITANIUM DIOXIDE; WATER; FERROSOFERRIC OXIDE; POTASSIUM HYDROXIDE; PROPYLENE GLYCOL; SHELLAC,2G86QN327L,GELATIN,binder,0.4933,2,1704,
RANDOM,8979,"TABLET, FILM COATED","ANHYDROUS LACTOSE; CELLULOSE, MICROCRYSTALLINE; STARCH, CORN; MAGNESIUM STEARATE; LIGHT MINERAL OIL; TITANIUM DIOXIDE; SODIUM LAURYL SULFATE; FD&C RED NO. 40; HYPROMELLOSE, UNSPECIFIED",3NXW29V3WO,HYDROXYPROPYL METHYLCELLULOSE,binder,0.0075,8,0,
RANDOM,6344,"TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE; D&C YELLOW NO. 10; FD&C BLUE NO. 2; FD&C RED NO. 40; HYDROXYPROPYL CELLULOSE (TYPE H); HYPROMELLOSES; HYPROMELLOSE 2910 (3 MPA.S); LACTOSE MONOHYDRATE; MAGNESIUM STEARATE; POLYETHYLENE GLYCOLS; polysorbate 80; STARCH, CORN; TITANIUM DIOXIDE",O8232NY3SJ,STARCH,disintegrant,0.0013,4,0,
RANDOM,766,CAPSULE,"SILICON DIOXIDE; STARCH, CORN; D&C YELLOW NO. 10; DOCUSATE SODIUM; FD&C BLUE NO. 1; FD&C BLUE NO. 2; FD&C RED NO. 40; GELATIN, UNSPECIFIED; MAGNESIUM STEARATE; MICROCRYSTALLINE CELLULOSE; SODIUM BENZOATE; PROPYLENE GLYCOL; FERROSOFERRIC OXIDE; TALC; SHELLAC; TITANIUM DIOXIDE; D&C RED NO. 28",O8232NY3SJ,STARCH,filler,0.221,4,0,
RANDOM,3209,"TABLET, FILM COATED","LACTOSE MONOHYDRATE; MICROCRYSTALLINE CELLULOSE; STARCH, CORN; SILICON DIOXIDE; MAGNESIUM STEARATE; HYPROMELLOSE, UNSPECIFIED; TITANIUM DIOXIDE; POLYETHYLENE GLYCOL 400; FERRIC OXIDE YELLOW; polysorbate 80",OP1R32D61U,CELLULOSE,disintegrant,0.001,3,0,
RANDOM,3342,TABLET,"magnesium carbonate; MAGNESIUM STEARATE; SILICON DIOXIDE; SODIUM LAURYL SULFATE; SODIUM STARCH GLYCOLATE TYPE A POTATO; STARCH, CORN",368GB5141J,SODIUM LAURYL SULFATE,surfactant,0.5818,1,0,
RANDOM,6749,CAPSULE,"ALCOHOL; AMMONIA; BUTYL ALCOHOL; BUTYLATED HYDROXYTOLUENE; CARRAGEENAN; CELLULOSE, MICROCRYSTALLINE; FERRIC OXIDE YELLOW; FERROSOFERRIC OXIDE; GELATIN; GLYCERIN; GLYCERYL MONO- AND DICAPRYLOCAPRATE; HYPROMELLOSES; ISOPROPYL ALCOHOL; METHACRYLIC ACID AND ETHYL ACRYLATE COPOLYMER; METHYLPARABEN; POTASSIUM CHLORIDE; POTASSIUM HYDROXIDE; PROPYLENE GLYCOL; PROPYLPARABEN; SHELLAC; TALC; TITANIUM DIOXIDE; TRIACETIN",6DC9Q167V3,PROPYLENE GLYCOL,preservative,0.0312,2,0,
RANDOM,6421,"TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE; HYDROXYPROPYL CELLULOSE; HYPROMELLOSE 2910 (3 MPA.S); LACTOSE MONOHYDRATE; MAGNESIUM STEARATE; POLYETHYLENE GLYCOL; STARCH, CORN; TITANIUM DIOXIDE",RFW2ET671P,HYDROXYPROPYL CELLULOSE,binder,0.0151,4,0,
RANDOM,10002,TABLET,"CROSPOVIDONE; HEMATITE; HYPROMELLOSES; MAGNESIUM STEARATE; MICROCRYSTALLINE CELLULOSE; POLYETHYLENE GLYCOL, UNSPECIFIED; POVIDONE; TALC; TITANIUM DIOXIDE; MANNITOL; FERROSOFERRIC OXIDE; FERRIC OXIDE YELLOW",7SEV7J4R1U,TALC,glidant,0.0023,3,0,
RANDOM,7160,TABLET,"LACTOSE MONOHYDRATE; MICROCRYSTALLINE CELLULOSE; HYDROXYPROPYL CELLULOSE (1600000 WAMW); STARCH, CORN; CROSPOVIDONE; SILICON DIOXIDE; MAGNESIUM STEARATE; FERRIC OXIDE YELLOW",EWQ57Q8I5X,LACTOSE MONOHYDRATE,filler,0.4515,2,0,
RANDOM,4777,CAPSULE,"D&C RED NO. 28; FD&C BLUE NO. 1; FD&C RED NO. 40; GELATIN; MAGNESIUM STEARATE; STARCH, CORN; SILICON DIOXIDE; SODIUM LAURYL SULFATE; HYPROMELLOSE; LACTOSE MONOHYDRATE; SODIUM STARCH GLYCOLATE TYPE A POTATO; STEARIC ACID",EWQ57Q8I5X,LACTOSE MONOHYDRATE,filler,0.4515,2,0,
RANDOM,9230,TABLET,"MICROCRYSTALLINE CELLULOSE; CROSCARMELLOSE SODIUM; MAGNESIUM STEARATE; POVIDONE, UNSPECIFIED; SILICON DIOXIDE; STARCH, CORN; STEARIC ACID",O8232NY3SJ,STARCH,binder,0.0013,4,0,
RANDOM,1332,"CAPSULE, LIQUID FILLED","GLYCERYL MONO- AND DICAPRYLOCAPRATE; BUTYLATED HYDROXYTOLUENE; GELATIN, UNSPECIFIED; GLYCERIN; MEDIUM-CHAIN TRIGLYCERIDES; TITANIUM DIOXIDE; FERRIC OXIDE YELLOW; LECITHIN, SOYBEAN; HEMATITE; ISOPROPYL ALCOHOL; PROPYLENE GLYCOL; DIMETHICONE",C9H2L21V7U,MEDIUM-CHAIN TRIGLYCERIDES,surfactant,0.4129,2,2,
RANDOM,877,"CAPSULE, LIQUID FILLED","FERROSOFERRIC OXIDE; GELATIN; GLYCERIN; HYDROCHLORIC ACID; ISOPROPYL ALCOHOL; MEDIUM-CHAIN TRIGLYCERIDES; NONCRYSTALLIZING SORBITOL SOLUTION; POLYETHYLENE GLYCOL 400; polysorbate 80; POVIDONE K30; PROPYLENE GLYCOL; SHELLAC; LECITHIN, SOYBEAN",9E0S3UM200,NONCRYSTALLIZING SORBITOL SOLUTION,sweetening_agent,0.0104,2,0,
RANDOM,4548,CAPSULE,"LACTOSE MONOHYDRATE; STARCH, CORN; TALC; GELATIN; TITANIUM DIOXIDE; SODIUM LAURYL SULFATE; SILICON DIOXIDE; SHELLAC; FERROSOFERRIC OXIDE; PROPYLENE GLYCOL; POTASSIUM HYDROXIDE",EWQ57Q8I5X,LACTOSE MONOHYDRATE,filler,0.4515,2,0,
RANDOM,6951,"CAPSULE, EXTENDED RELEASE","GLYCERYL MONO- AND DICAPRYLOCAPRATE; D&C YELLOW NO. 10; HEMATITE; FERRIC OXIDE YELLOW; FD&C BLUE NO. 1; glyceryl monostearate; HYPROMELLOSE 2910 (6 MPA.S); METHACRYLIC ACID - METHYL METHACRYLATE COPOLYMER (1:1); MICROCRYSTALLINE CELLULOSE; POVIDONE, UNSPECIFIED; POLYETHYLENE GLYCOL, UNSPECIFIED; SODIUM LAURYL SULFATE; TALC; TARTARIC ACID; TITANIUM DIOXIDE; TRIACETIN; TRIETHYL CITRATE; GELATIN, UNSPECIFIED; SHELLAC; PROPYLENE GLYCOL; FERROSOFERRIC OXIDE; POTASSIUM HYDROXIDE; POLYVINYL ALCOHOL, UNSPECIFIED; AMMONIA",532B59J990,POLYVINYL ALCOHOL,stabilizing_agent,0.6714,1,0,
RANDOM,10088,TABLET,"CELLULOSE, MICROCRYSTALLINE; MANNITOL; SODIUM STARCH GLYCOLATE TYPE A POTATO; HYPROMELLOSE, UNSPECIFIED; MAGNESIUM STEARATE; TALC; POLYETHYLENE GLYCOL 4000; TITANIUM DIOXIDE; HEMATITE; FERROSOFERRIC OXIDE",7SEV7J4R1U,TALC,glidant,0.0023,3,0,
RANDOM,5533,CAPSULE,"FERROSOFERRIC OXIDE; STARCH, CORN; D&C YELLOW NO. 10; FD&C BLUE NO. 1 ALUMINUM LAKE; FD&C BLUE NO. 2--ALUMINUM LAKE; FD&C RED NO. 40; GELATIN, UNSPECIFIED; MANNITOL; SHELLAC; PROPYLENE GLYCOL; HEMATITE; SILICON DIOXIDE; SODIUM LAURYL SULFATE; TALC; TITANIUM DIOXIDE; FERRIC OXIDE YELLOW; ALUMINUM HYDROXIDE",7SEV7J4R1U,TALC,lubricant,0.0023,3,0,
RANDOM,9945,"TABLET, FILM COATED","HYDROXYPROPYL CELLULOSE, UNSPECIFIED; HYPROMELLOSE 2910 (6 MPA.S); LACTOSE MONOHYDRATE; MICROCRYSTALLINE CELLULOSE; MAGNESIUM STEARATE; TALC; STARCH, CORN; POLYETHYLENE GLYCOL 400; POLYETHYLENE GLYCOL 6000; TITANIUM DIOXIDE; polysorbate 80; D&C YELLOW NO. 10 ALUMINUM LAKE; FD&C YELLOW NO. 6; FD&C BLUE NO. 1",EWQ57Q8I5X,LACTOSE MONOHYDRATE,filler,0.4515,2,0,
RANDOM,3261,TABLET,"ACACIA; LACTOSE, UNSPECIFIED FORM; MAGNESIUM STEARATE; STARCH, CORN; SUCROSE; TALC",7SEV7J4R1U,TALC,glidant,0.0023,3,0,
RANDOM,2125,CAPSULE,GELATIN; LACTOSE MONOHYDRATE; MAGNESIUM STEARATE; POVIDONE; SODIUM LAURYL SULFATE; HYDROXYPROPYL CELLULOSE; CROSPOVIDONE; TITANIUM DIOXIDE; SHELLAC; PROPYLENE GLYCOL; FD&C BLUE NO. 2,368GB5141J,SODIUM LAURYL SULFATE,surfactant,0.5818,1,0,
RANDOM,703,"TABLET, FILM COATED",CROSCARMELLOSE SODIUM; GLYCERIN; HYDROGENATED COTTONSEED OIL; HYPROMELLOSE 2910 (6 MPA.S); HEMATITE; FERRIC OXIDE YELLOW; LACTOSE MONOHYDRATE; MAGNESIUM STEARATE; MANNITOL; MICROCRYSTALLINE CELLULOSE; polysorbate 80; SODIUM STARCH GLYCOLATE TYPE A POTATO; SUCROSE; TITANIUM DIOXIDE,Z82Y2C65EA,HYDROGENATED COTTONSEED OIL,binder,0.0302,2,0,
RANDOM,2255,CAPSULE,"SILICON DIOXIDE; STARCH, CORN; HYPROMELLOSES; HYPROMELLOSE PHTHALATE (24% PHTHALATE, 55 CST); LACTOSE MONOHYDRATE; METHACRYLIC ACID AND ETHYL ACRYLATE COPOLYMER; CELLULOSE, MICROCRYSTALLINE; POLYETHYLENE GLYCOL, UNSPECIFIED; STEARIC ACID; SUCROSE; TALC; TARTARIC ACID; TRIETHYL CITRATE; TRIACETIN; D&C YELLOW NO. 10; GELATIN; HEMATITE; FERRIC OXIDE YELLOW; WATER; SODIUM LAURYL SULFATE; TITANIUM DIOXIDE; BUTYL ALCOHOL; FD&C RED NO. 40; ISOPROPYL ALCOHOL; POVIDONE; PROPYLENE GLYCOL; SHELLAC; Sodium Hydroxide; DIMETHICONE",368GB5141J,SODIUM LAURYL SULFATE,surfactant,0.5818,1,0,
RANDOM,1562,CAPSULE,"STARCH, CORN; TALC; GELATIN, UNSPECIFIED; TITANIUM DIOXIDE; SODIUM LAURYL SULFATE; FERRIC OXIDE YELLOW; HEMATITE; SHELLAC; FERROSOFERRIC OXIDE; PROPYLENE GLYCOL; POTASSIUM HYDROXIDE",6DC9Q167V3,PROPYLENE GLYCOL,preservative,0.0312,2,0,
RANDOM,7974,TABLET,"MICROCRYSTALLINE CELLULOSE; LACTOSE MONOHYDRATE; STARCH, CORN; MAGNESIUM STEARATE",EWQ57Q8I5X,LACTOSE MONOHYDRATE,filler,0.4515,2,0,
RANDOM,3104,TABLET,"CELLULOSE, MICROCRYSTALLINE; HYDROXYPROPYL CELLULOSE, LOW SUBSTITUTED; POLOXAMER 188; POVIDONE K30; SILICON DIOXIDE; MAGNESIUM STEARATE; POLYETHYLENE GLYCOL 400; POLYETHYLENE GLYCOL 8000; TITANIUM DIOXIDE; HEMATITE",LQA7B6G8JG,POLOXAMER 188,solubilizing_agent,0.0043,3,0,
RANDOM,436,TABLET,"POVIDONE K30; POVIDONE K90; STARCH, CORN; MAGNESIUM STEARATE; HYPROMELLOSE 2910 (6 MPA.S); POLYETHYLENE GLYCOL 400; MALTODEXTRIN; TRIACETIN",U725QWY32X,POVIDONE K30,solubilizing_agent,0.716,1,0,
RANDOM,5496,"TABLET, SUGAR COATED","MICROCRYSTALLINE CELLULOSE; HYDROXYPROPYL CELLULOSE (1200000 MW); SUCROSE; LACTOSE MONOHYDRATE; MAGNESIUM STEARATE; POLYETHYLENE GLYCOL 400; POVIDONE, UNSPECIFIED; TITANIUM DIOXIDE; FERRIC OXIDE YELLOW; FERROSOFERRIC OXIDE; METHACRYLIC ACID AND ETHYL ACRYLATE COPOLYMER; TRIBASIC CALCIUM PHOSPHATE; HYPROMELLOSE 2208 (15000 MPA.S); HYPROMELLOSE 2910 (15 MPA.S); HYPROMELLOSE 2910 (6 MPA.S)",B697894SGQ,PEG-8,plasticizer,0.0035,1,261,
RANDOM,1439,TABLET,"MICROCRYSTALLINE CELLULOSE; STARCH, CORN; POVIDONE, UNSPECIFIED; SILICON DIOXIDE; FD&C BLUE NO. 1; STEARIC ACID; CROSPOVIDONE",O8232NY3SJ,STARCH,binder,0.0013,4,0,
RANDOM,6927,"CAPSULE, LIQUID FILLED",METHYLPARABEN SODIUM; PROPYLPARABEN SODIUM; GLYCERIN; GELATIN; D&C YELLOW NO. 10 ALUMINUM LAKE; AMMONIA; ISOPROPYL ALCOHOL; BUTYL ALCOHOL; PROPYLENE GLYCOL; SHELLAC; DIMETHICONE; TITANIUM DIOXIDE,PDC6A3C0OX,GLYCERIN,preservative,0.2963,3,0,
